country,city,latitude,longitude,temp,temp_min,temp_max,pressure,humidity,sea_level,ground_level,wind_speed,wind_degree,sunrise,sunset,timezone,cloud,description,region,population,date
NG,Dekina,7.7,7.14,311.25,311.25,311.25,1006,31,1006,973,1.52,251,2024-02-21 05:47:47,2024-02-21 17:42:49,3600,40,Rain,Kogi,11987,2024-02-21
NG,Bugana,7.84,7.6,312.14,312.14,312.14,1006,30,1006,979,1.68,44,2024-02-21 05:46:03,2024-02-21 17:40:52,3600,41,Clouds,Kogi,11026,2024-02-21
NG,Ogaminana,7.53,6.41,312.81,312.81,312.81,1006,30,1006,978,0.57,197,2024-02-21 05:50:34,2024-02-21 17:45:52,3600,53,Clouds,Kogi,10000,2024-02-21
NG,Adoru,7.11,7.27,311.06,311.06,311.06,1006,33,1006,982,2.24,254,2024-02-21 05:46:49,2024-02-21 17:42:45,3600,57,Clouds,Kogi,8675,2024-02-21
NG,Ete,7.07,7.52,311.37,311.37,311.37,1006,30,1006,965,1.42,282,2024-02-21 05:45:47,2024-02-21 17:41:47,3600,70,Clouds,Kogi,44171,2024-02-21
NG,Illushi,6.6,6.79,312.62,312.62,312.62,1006,34,1006,1003,0.82,134,2024-02-21 05:48:21,2024-02-21 17:45:04,3600,30,Clouds,Kogi,8861,2024-02-21
NG,Otukpa,7.15,7.54,311.66,311.66,311.66,1006,29,1006,968,1.21,276,2024-02-21 05:45:46,2024-02-21 17:41:39,3600,68,Clouds,Kogi,20860,2024-02-21
NG,Otukpa,7.22,7.64,312.08,312.08,312.08,1006,28,1006,964,0.2,257,2024-02-21 05:45:25,2024-02-21 17:41:11,3600,65,Clouds,Kogi,20860,2024-02-21
NG,Ankpa,7.29,7.7,312.44,312.44,312.44,1006,27,1006,965,0.48,68,2024-02-21 05:45:14,2024-02-21 17:40:54,3600,61,Clouds,Kogi,14097,2024-02-21
NG,Otukpa,7.16,7.56,311.34,311.34,311.34,1006,29,1006,961,0.98,273,2024-02-21 05:45:41,2024-02-21 17:41:33,3600,67,Clouds,Kogi,20860,2024-02-21
NG,Otukpa,7.18,7.72,313.1,313.1,313.1,1006,27,1006,976,0.8,109,2024-02-21 05:45:04,2024-02-21 17:40:54,3600,61,Clouds,Kogi,20939,2024-02-21
NG,Adoru,7.3,7.18,311.5,311.5,311.5,1006,32,1006,984,2.01,220,2024-02-21 05:47:19,2024-02-21 17:42:58,3600,47,Clouds,Kogi,13187,2024-02-21
NG,Ajaokuta,7.53,6.46,313.26,313.26,313.26,1006,30,1006,982,0.61,174,2024-02-21 05:50:22,2024-02-21 17:45:40,3600,49,Clouds,Kogi,8067,2024-02-21
NG,Ohunene,7.31,6.78,312.72,312.72,312.72,1006,32,1006,995,1.4,185,2024-02-21 05:48:56,2024-02-21 17:44:34,3600,28,Clouds,Kogi,13095,2024-02-21
NG,Kabba,7.7,5.98,311.02,311.02,311.02,1007,29,1007,966,1.02,191,2024-02-21 05:52:25,2024-02-21 17:47:28,3600,83,Clouds,Kogi,11298,2024-02-21
NG,Kabba,7.77,6.11,310.9,310.9,310.9,1007,28,1007,961,1.07,191,2024-02-21 05:51:57,2024-02-21 17:46:53,3600,80,Clouds,Kogi,4347,2024-02-21
NG,Ankpa,7.49,7.41,312.6,312.6,312.6,1006,28,1006,975,1.07,219,2024-02-21 05:46:33,2024-02-21 17:41:54,3600,52,Clouds,Kogi,12218,2024-02-21
NG,Ajaokuta,7.6,6.71,313.75,313.75,313.75,1006,31,1006,1002,1.26,192,2024-02-21 05:49:26,2024-02-21 17:44:37,3600,28,Clouds,Kogi,8504,2024-02-21
NG,Bugana,8.02,7.49,312.68,312.68,312.68,1005,31,1005,996,1.9,21,2024-02-21 05:46:38,2024-02-21 17:41:11,3600,46,Clouds,Kogi,7901,2024-02-21
NG,Ogaminana,7.71,6.15,310.77,310.77,310.77,1006,29,1006,957,1.06,201,2024-02-21 05:51:45,2024-02-21 17:46:46,3600,77,Clouds,Kogi,5159,2024-02-21
NG,Ohunene,7.44,6.8,312.86,312.86,312.86,1006,32,1006,995,1.44,190,2024-02-21 05:48:57,2024-02-21 17:44:23,3600,27,Clouds,Kogi,10904,2024-02-21
NG,Abocho,7.47,7.25,311.34,311.34,311.34,1006,30,1006,971,1.83,225,2024-02-21 05:47:10,2024-02-21 17:42:33,3600,52,Clouds,Kogi,13261,2024-02-21
NG,Ogaminana,7.59,6.27,311.47,311.47,311.47,1006,29,1006,963,0.9,231,2024-02-21 05:51:11,2024-02-21 17:46:23,3600,66,Clouds,Kogi,257409,2024-02-21
NG,Adoru,7.24,7.2,311.84,311.84,311.84,1006,33,1006,992,2.07,223,2024-02-21 05:47:12,2024-02-21 17:42:56,3600,48,Clouds,Kogi,11656,2024-02-21
NG,Dekina,7.79,7.03,312.6,312.6,312.6,1006,31,1006,993,1.28,237,2024-02-21 05:48:18,2024-02-21 17:43:12,3600,40,Rain,Kogi,9238,2024-02-21
NG,Idah,6.95,6.82,312.68,312.68,312.68,1006,33,1006,1002,1.24,176,2024-02-21 05:48:29,2024-02-21 17:44:41,3600,54,Clouds,Kogi,8642,2024-02-21
NG,Abocho,7.36,7.1,310.33,310.33,310.33,1006,33,1006,965,1.92,215,2024-02-21 05:47:41,2024-02-21 17:43:14,3600,43,Clouds,Kogi,13261,2024-02-21
NG,Ete,7.17,7.48,311.72,311.72,311.72,1006,30,1006,974,1.68,273,2024-02-21 05:46:01,2024-02-21 17:41:52,3600,68,Clouds,Kogi,20860,2024-02-21
NG,Ete,7.14,7.31,311.2,311.2,311.2,1006,32,1006,980,2.04,253,2024-02-21 05:46:41,2024-02-21 17:42:34,3600,58,Clouds,Kogi,11601,2024-02-21
NG,Ode,7.83,5.87,310.49,310.49,310.49,1007,27,1007,952,0.63,194,2024-02-21 05:52:58,2024-02-21 17:47:48,3600,83,Clouds,Kogi,9438,2024-02-21
NG,Igarra,7.46,6.04,311.65,311.65,311.65,1006,30,1006,969,0.92,237,2024-02-21 05:52:00,2024-02-21 17:47:24,3600,75,Clouds,Kogi,16675,2024-02-21
NG,Adoru,6.92,7.15,311.18,311.18,311.18,1006,35,1006,990,2.0,252,2024-02-21 05:47:09,2024-02-21 17:43:23,3600,49,Clouds,Kogi,8999,2024-02-21
NG,Ete,7.09,7.5,311.19,311.19,311.19,1006,30,1006,963,1.68,282,2024-02-21 05:45:53,2024-02-21 17:41:51,3600,71,Clouds,Kogi,41561,2024-02-21
NG,Ogurugu,6.95,6.88,312.59,312.59,312.59,1006,34,1006,1003,1.2,186,2024-02-21 05:48:15,2024-02-21 17:44:26,3600,53,Clouds,Kogi,8642,2024-02-21
NG,Abocho,7.61,6.98,310.25,310.25,310.25,1006,32,1006,959,1.54,222,2024-02-21 05:48:21,2024-02-21 17:43:32,3600,40,Rain,Kogi,13261,2024-02-21
NG,Ankpa,7.58,7.41,312.36,312.36,312.36,1006,28,1006,972,0.49,228,2024-02-21 05:46:37,2024-02-21 17:41:50,3600,48,Clouds,Kogi,11897,2024-02-21
NG,Icheu,7.72,6.87,312.76,312.76,312.76,1006,31,1006,993,1.33,220,2024-02-21 05:48:53,2024-02-21 17:43:53,3600,33,Clouds,Kogi,9270,2024-02-21
NG,Abocho,7.52,6.99,310.83,310.83,310.83,1006,33,1006,971,1.73,216,2024-02-21 05:48:15,2024-02-21 17:43:34,3600,40,Clouds,Kogi,13261,2024-02-21
NG,Dekina,7.75,6.91,312.78,312.78,312.78,1006,31,1006,995,1.32,228,2024-02-21 05:48:45,2024-02-21 17:43:42,3600,36,Rain,Kogi,9238,2024-02-21
NG,Ohunene,7.48,6.78,312.74,312.74,312.74,1006,32,1006,991,1.42,188,2024-02-21 05:49:03,2024-02-21 17:44:26,3600,26,Clouds,Kogi,9254,2024-02-21
NG,Ohunene,7.49,6.79,312.7,312.7,312.7,1006,32,1006,991,1.43,190,2024-02-21 05:49:01,2024-02-21 17:44:23,3600,26,Clouds,Kogi,9254,2024-02-21
NG,Icheu,7.73,6.77,313.55,313.55,313.55,1006,31,1006,1001,1.35,209,2024-02-21 05:49:17,2024-02-21 17:44:17,3600,28,Clouds,Kogi,11913,2024-02-21
NG,Lokoja,7.98,6.61,312.3,312.3,312.3,1006,28,1006,971,0.67,197,2024-02-21 05:50:07,2024-02-21 17:44:44,3600,36,Clouds,Kogi,1788,2024-02-21
NG,Ankpa,7.46,7.69,310.87,310.87,310.87,1006,28,1006,952,1.17,41,2024-02-21 05:45:24,2024-02-21 17:40:48,3600,49,Clouds,Kogi,15125,2024-02-21
NG,Egbe,8.25,5.55,312.87,312.87,312.87,1006,22,1006,973,0.58,345,2024-02-21 05:54:34,2024-02-21 17:48:46,3600,67,Clouds,Kogi,7152,2024-02-21
NG,Ajaokuta,7.58,6.69,313.77,313.77,313.77,1006,31,1006,1001,1.21,189,2024-02-21 05:49:30,2024-02-21 17:44:43,3600,30,Clouds,Kogi,8245,2024-02-21
NG,Ajaokuta,7.57,6.71,313.68,313.68,313.68,1006,31,1006,1001,1.26,189,2024-02-21 05:49:24,2024-02-21 17:44:38,3600,28,Clouds,Kogi,8570,2024-02-21
NG,Ete,7.13,7.39,311.89,311.89,311.89,1006,31,1006,984,1.86,263,2024-02-21 05:46:21,2024-02-21 17:42:15,3600,63,Clouds,Kogi,26171,2024-02-21
NG,Ohunene,7.42,6.72,313.23,313.23,313.23,1006,31,1006,997,1.31,182,2024-02-21 05:49:15,2024-02-21 17:44:43,3600,28,Clouds,Kogi,10317,2024-02-21
NG,Dekina,7.69,7.25,310.73,310.73,310.73,1006,31,1006,963,1.67,261,2024-02-21 05:47:20,2024-02-21 17:42:23,3600,40,Clouds,Kogi,13261,2024-02-21
NG,Ogaminana,7.61,6.3,312.73,312.73,312.73,1006,29,1006,982,0.87,222,2024-02-21 05:51:04,2024-02-21 17:46:15,3600,64,Clouds,Kogi,172914,2024-02-21
NG,Lokoja,7.85,6.72,313.58,313.58,313.58,1006,29,1006,997,1.28,211,2024-02-21 05:49:35,2024-02-21 17:44:23,3600,33,Clouds,Kogi,22933,2024-02-21
NG,Icheu,7.71,6.81,313.09,313.09,313.09,1006,31,1006,995,1.34,212,2024-02-21 05:49:07,2024-02-21 17:44:08,3600,30,Clouds,Kogi,9231,2024-02-21
NG,Icheu,7.7,6.78,313.28,313.28,313.28,1006,31,1006,997,1.35,207,2024-02-21 05:49:13,2024-02-21 17:44:16,3600,28,Clouds,Kogi,9067,2024-02-21
NG,Koton-Karfe,7.97,6.92,313.36,313.36,313.36,1005,29,1005,992,1.3,200,2024-02-21 05:48:52,2024-02-21 17:43:30,3600,38,Clouds,Kogi,7301,2024-02-21
NG,Kabba,7.97,6.11,311.21,311.21,311.21,1007,25,1007,953,0.12,201,2024-02-21 05:52:07,2024-02-21 17:46:44,3600,74,Clouds,Kogi,4242,2024-02-21
NG,Abocho,7.56,6.98,310.35,310.35,310.35,1006,33,1006,962,1.63,218,2024-02-21 05:48:19,2024-02-21 17:43:34,3600,40,Clouds,Kogi,13261,2024-02-21
NG,Ajaokuta,7.53,6.72,313.53,313.53,313.53,1006,31,1006,1000,1.29,185,2024-02-21 05:49:20,2024-02-21 17:44:38,3600,27,Clouds,Kogi,8731,2024-02-21
NG,Icheu,7.73,6.89,312.63,312.63,312.63,1006,31,1006,991,1.33,223,2024-02-21 05:48:48,2024-02-21 17:43:48,3600,35,Clouds,Kogi,9298,2024-02-21
NG,Koton-Karfe,8.07,6.99,313.85,313.85,313.85,1005,28,1005,993,1.17,192,2024-02-21 05:48:40,2024-02-21 17:43:08,3600,38,Clouds,Kogi,6441,2024-02-21
NG,Ajaokuta,7.56,6.69,313.73,313.73,313.73,1006,31,1006,1001,1.21,187,2024-02-21 05:49:29,2024-02-21 17:44:44,3600,30,Clouds,Kogi,8366,2024-02-21
NG,Ugbokpo,7.63,7.62,311.17,311.17,311.17,1006,29,1006,960,1.29,50,2024-02-21 05:45:49,2024-02-21 17:40:57,3600,43,Clouds,Kogi,11026,2024-02-21
NG,Abocho,7.42,6.93,311.79,311.79,311.79,1006,33,1006,986,1.68,205,2024-02-21 05:48:25,2024-02-21 17:43:53,3600,35,Clouds,Kogi,13093,2024-02-21
NG,Ogaminana,7.46,6.18,311.22,311.22,311.22,1006,31,1006,964,1.03,244,2024-02-21 05:51:26,2024-02-21 17:46:51,3600,68,Clouds,Kogi,14280,2024-02-21
NG,Ankpa,7.52,7.66,311.7,311.7,311.7,1006,29,1006,967,1.11,42,2024-02-21 05:45:34,2024-02-21 17:40:53,3600,46,Clouds,Kogi,11026,2024-02-21
NG,Idah,7.24,6.92,311.68,311.68,311.68,1006,33,1006,989,1.74,198,2024-02-21 05:48:19,2024-02-21 17:44:03,3600,33,Clouds,Kogi,11647,2024-02-21
NG,Ankpa,7.5,7.63,311.47,311.47,311.47,1006,28,1006,959,0.73,43,2024-02-21 05:45:40,2024-02-21 17:41:01,3600,47,Clouds,Kogi,11026,2024-02-21
NG,Ankpa,7.47,7.74,312.08,312.08,312.08,1006,29,1006,976,1.72,40,2024-02-21 05:45:13,2024-02-21 17:40:36,3600,47,Clouds,Kogi,11501,2024-02-21
NG,Idah,6.96,6.73,312.95,312.95,312.95,1006,33,1006,1002,1.27,165,2024-02-21 05:48:51,2024-02-21 17:45:02,3600,58,Clouds,Kogi,8421,2024-02-21
NG,Auchi,7.05,6.3,311.5,311.5,311.5,1006,34,1006,986,1.38,268,2024-02-21 05:50:39,2024-02-21 17:46:41,3600,73,Clouds,Kogi,95702,2024-02-21
NG,Abocho,7.33,7.12,310.28,310.28,310.28,1006,33,1006,965,1.95,216,2024-02-21 05:47:35,2024-02-21 17:43:11,3600,44,Clouds,Kogi,13261,2024-02-21
NG,Abocho,7.48,6.96,310.43,310.43,310.43,1006,33,1006,964,1.71,210,2024-02-21 05:48:20,2024-02-21 17:43:43,3600,38,Clouds,Kogi,13261,2024-02-21
NG,Icheu,7.71,6.77,313.53,313.53,313.53,1006,31,1006,1001,1.35,207,2024-02-21 05:49:16,2024-02-21 17:44:18,3600,28,Clouds,Kogi,8963,2024-02-21
NG,Illushi,6.64,6.67,312.98,312.98,312.98,1006,33,1006,1003,1.03,126,2024-02-21 05:48:51,2024-02-21 17:45:31,3600,43,Clouds,Kogi,9147,2024-02-21
NG,Idah,7.11,6.74,312.93,312.93,312.93,1006,32,1006,999,1.33,173,2024-02-21 05:48:56,2024-02-21 17:44:52,3600,46,Clouds,Kogi,74079,2024-02-21
NG,Ohunene,7.48,6.59,313.28,313.28,313.28,1006,30,1006,988,0.94,171,2024-02-21 05:49:49,2024-02-21 17:45:11,3600,39,Clouds,Kogi,8046,2024-02-21
NG,Ode,7.91,5.77,310.82,310.82,310.82,1007,25,1007,951,0.2,292,2024-02-21 05:53:25,2024-02-21 17:48:08,3600,83,Clouds,Kogi,5960,2024-02-21
NG,Ankpa,7.52,7.37,312.33,312.33,312.33,1006,29,1006,974,1.12,223,2024-02-21 05:46:44,2024-02-21 17:42:02,3600,50,Clouds,Kogi,13007,2024-02-21
NG,Abocho,7.54,7.08,311.3,311.3,311.3,1006,32,1006,976,1.7,223,2024-02-21 05:47:54,2024-02-21 17:43:11,3600,44,Clouds,Kogi,13261,2024-02-21
NG,Ode,7.82,5.74,310.55,310.55,310.55,1007,27,1007,952,0.61,192,2024-02-21 05:53:29,2024-02-21 17:48:20,3600,81,Clouds,Kogi,7869,2024-02-21
NG,Kabba,7.73,5.99,310.85,310.85,310.85,1007,29,1007,965,1.1,186,2024-02-21 05:52:24,2024-02-21 17:47:24,3600,84,Clouds,Kogi,9609,2024-02-21
NG,Kabba,7.83,6.03,311.04,311.04,311.04,1007,27,1007,962,0.75,192,2024-02-21 05:52:19,2024-02-21 17:47:10,3600,82,Clouds,Kogi,6010,2024-02-21
NG,Ankpa,7.62,7.48,312.71,312.71,312.71,1006,28,1006,973,0.37,64,2024-02-21 05:46:22,2024-02-21 17:41:31,3600,47,Clouds,Kogi,11026,2024-02-21
NG,Adoru,6.95,7.22,310.72,310.72,310.72,1006,35,1006,985,2.5,262,2024-02-21 05:46:53,2024-02-21 17:43:04,3600,53,Clouds,Kogi,17827,2024-02-21
NG,Illushi,6.72,6.64,313.0,313.0,313.0,1006,33,1006,1002,1.18,128,2024-02-21 05:49:02,2024-02-21 17:45:34,3600,52,Clouds,Kogi,9194,2024-02-21
NG,Ugbokpo,7.6,7.74,311.99,311.99,311.99,1006,30,1006,984,1.95,44,2024-02-21 05:45:19,2024-02-21 17:40:30,3600,40,Clouds,Kogi,11234,2024-02-21
NG,Ankpa,7.46,7.52,312.44,312.44,312.44,1006,28,1006,967,0.52,226,2024-02-21 05:46:05,2024-02-21 17:41:29,3600,53,Clouds,Kogi,11026,2024-02-21
NG,Otukpa,7.17,7.57,311.37,311.37,311.37,1006,29,1006,961,0.88,272,2024-02-21 05:45:40,2024-02-21 17:41:30,3600,66,Clouds,Kogi,20860,2024-02-21
NG,Dekina,7.75,7.29,311.12,311.12,311.12,1006,30,1006,967,1.29,280,2024-02-21 05:47:13,2024-02-21 17:42:11,3600,37,Clouds,Kogi,13261,2024-02-21
NG,Ajaokuta,7.5,6.5,313.46,313.46,313.46,1006,30,1006,984,0.7,152,2024-02-21 05:50:11,2024-02-21 17:45:32,3600,47,Clouds,Kogi,8046,2024-02-21
NG,Ajaokuta,7.53,6.45,313.3,313.3,313.3,1006,30,1006,984,0.6,179,2024-02-21 05:50:25,2024-02-21 17:45:43,3600,50,Clouds,Kogi,8214,2024-02-21
NG,Kabba,7.84,5.97,310.72,310.72,310.72,1007,27,1007,956,0.65,195,2024-02-21 05:52:34,2024-02-21 17:47:24,3600,84,Clouds,Kogi,8723,2024-02-21
NG,Ankpa,7.27,7.7,312.26,312.26,312.26,1006,27,1006,961,0.42,78,2024-02-21 05:45:13,2024-02-21 17:40:55,3600,63,Clouds,Kogi,16431,2024-02-21
NG,Dekina,7.85,7.16,313.08,313.08,313.08,1006,30,1006,995,1.07,261,2024-02-21 05:47:49,2024-02-21 17:42:38,3600,39,Clouds,Kogi,9238,2024-02-21
NG,Ankpa,7.25,7.63,312.16,312.16,312.16,1006,28,1006,965,0.35,270,2024-02-21 05:45:29,2024-02-21 17:41:12,3600,65,Clouds,Kogi,19670,2024-02-21
NG,Bugana,7.95,7.56,312.74,312.74,312.74,1005,30,1005,992,1.7,29,2024-02-21 05:46:18,2024-02-21 17:40:57,3600,44,Clouds,Kogi,11026,2024-02-21
NG,Illushi,6.81,6.66,312.95,312.95,312.95,1006,33,1006,1002,1.13,139,2024-02-21 05:49:01,2024-02-21 17:45:25,3600,54,Clouds,Kogi,7484,2024-02-21
NG,Isanlu-Itedoijowa,8.29,5.82,312.19,312.19,312.19,1006,24,1006,970,0.98,314,2024-02-21 05:53:31,2024-02-21 17:47:39,3600,88,Clouds,Kogi,5960,2024-02-21
NG,Isanlu-Itedoijowa,8.27,5.8,311.97,311.97,311.97,1006,23,1006,966,0.99,319,2024-02-21 05:53:35,2024-02-21 17:47:45,3600,89,Clouds,Kogi,5960,2024-02-21
NG,Isanlu-Itedoijowa,8.27,5.84,312.3,312.3,312.3,1006,24,1006,973,1.05,316,2024-02-21 05:53:25,2024-02-21 17:47:35,3600,88,Clouds,Kogi,5960,2024-02-21
NG,Isanlu-Itedoijowa,8.26,5.84,312.19,312.19,312.19,1006,24,1006,971,1.07,318,2024-02-21 05:53:25,2024-02-21 17:47:35,3600,88,Clouds,Kogi,5960,2024-02-21
NG,Ankpa,7.56,7.36,311.61,311.61,311.61,1006,29,1006,964,0.95,230,2024-02-21 05:46:48,2024-02-21 17:42:03,3600,49,Clouds,Kogi,12943,2024-02-21
NG,Bugana,7.94,7.41,313.05,313.05,313.05,1005,30,1005,994,1.37,13,2024-02-21 05:46:53,2024-02-21 17:41:33,3600,45,Clouds,Kogi,10254,2024-02-21
NG,Dekina,7.85,7.09,313.18,313.18,313.18,1006,30,1006,997,1.06,241,2024-02-21 05:48:06,2024-02-21 17:42:54,3600,39,Clouds,Kogi,9238,2024-02-21
NG,Bugana,7.92,7.43,312.96,312.96,312.96,1005,30,1005,993,1.45,18,2024-02-21 05:46:48,2024-02-21 17:41:30,3600,45,Clouds,Kogi,10795,2024-02-21
NG,Dekina,7.64,7.38,311.49,311.49,311.49,1006,29,1006,963,0.43,262,2024-02-21 05:46:47,2024-02-21 17:41:54,3600,45,Clouds,Kogi,12192,2024-02-21
NG,Dekina,7.92,7.23,313.29,313.29,313.29,1005,29,1005,992,0.87,290,2024-02-21 05:47:36,2024-02-21 17:42:18,3600,41,Clouds,Kogi,9088,2024-02-21
NG,Kabba,7.83,6.08,310.98,310.98,310.98,1007,27,1007,959,0.77,192,2024-02-21 05:52:07,2024-02-21 17:46:58,3600,80,Clouds,Kogi,4023,2024-02-21
NG,Kabba,7.74,6.12,310.72,310.72,310.72,1007,29,1007,959,1.14,193,2024-02-21 05:51:54,2024-02-21 17:46:52,3600,80,Clouds,Kogi,4209,2024-02-21
NG,Kabba,7.75,6.12,310.55,310.55,310.55,1007,29,1007,956,1.17,192,2024-02-21 05:51:54,2024-02-21 17:46:52,3600,80,Clouds,Kogi,4244,2024-02-21
NG,Kabba,7.71,6.12,310.49,310.49,310.49,1007,29,1007,954,1.06,198,2024-02-21 05:51:52,2024-02-21 17:46:54,3600,78,Clouds,Kogi,6010,2024-02-21
NG,Dekina,7.8,6.98,312.8,312.8,312.8,1006,31,1006,995,1.28,227,2024-02-21 05:48:30,2024-02-21 17:43:23,3600,39,Rain,Kogi,9238,2024-02-21
NG,Abocho,7.55,7.05,310.6,310.6,310.6,1006,32,1006,966,1.68,222,2024-02-21 05:48:02,2024-02-21 17:43:18,3600,43,Clouds,Kogi,13261,2024-02-21
NG,Icheu,7.64,6.74,313.47,313.47,313.47,1006,31,1006,999,1.33,197,2024-02-21 05:49:20,2024-02-21 17:44:28,3600,26,Clouds,Kogi,8744,2024-02-21
NG,Dekina,7.94,7.21,313.72,313.72,313.72,1005,29,1005,998,0.71,287,2024-02-21 05:47:41,2024-02-21 17:42:21,3600,41,Clouds,Kogi,7700,2024-02-21
NG,Dekina,7.79,6.95,312.83,312.83,312.83,1006,31,1006,995,1.29,227,2024-02-21 05:48:37,2024-02-21 17:43:31,3600,38,Rain,Kogi,9238,2024-02-21
NG,Koton-Karfe,8.09,6.8,314.05,314.05,314.05,1005,28,1005,998,1.19,225,2024-02-21 05:49:27,2024-02-21 17:43:53,3600,38,Clouds,Kogi,7025,2024-02-21
NG,Icheu,7.74,6.8,313.25,313.25,313.25,1006,31,1006,997,1.34,213,2024-02-21 05:49:11,2024-02-21 17:44:09,3600,30,Clouds,Kogi,12215,2024-02-21
NG,Kogi State,7.77,6.79,313.34,313.34,313.34,1006,30,1006,997,1.34,213,2024-02-21 05:49:14,2024-02-21 17:44:10,3600,30,Clouds,Kogi,31334,2024-02-21
NG,Ode,7.98,5.71,312.05,312.05,312.05,1006,24,1006,966,0.65,343,2024-02-21 05:53:43,2024-02-21 17:48:20,3600,82,Clouds,Kogi,6873,2024-02-21
NG,Koton-Karfe,7.98,6.8,313.9,313.9,313.9,1005,29,1005,1001,1.35,212,2024-02-21 05:49:22,2024-02-21 17:43:58,3600,38,Clouds,Kogi,6209,2024-02-21
NG,Lokoja,7.94,6.75,313.77,313.77,313.77,1005,29,1005,999,1.38,216,2024-02-21 05:49:32,2024-02-21 17:44:12,3600,36,Clouds,Kogi,3591,2024-02-21
NG,Icheu,7.66,6.73,313.61,313.61,313.61,1006,31,1006,1000,1.31,199,2024-02-21 05:49:24,2024-02-21 17:44:29,3600,27,Clouds,Kogi,8590,2024-02-21
NG,Bugana,7.92,7.3,313.09,313.09,313.09,1005,29,1005,991,0.85,325,2024-02-21 05:47:19,2024-02-21 17:42:01,3600,42,Clouds,Kogi,9280,2024-02-21
NG,Ankpa,7.42,7.32,312.16,312.16,312.16,1006,30,1006,980,1.6,227,2024-02-21 05:46:51,2024-02-21 17:42:19,3600,53,Clouds,Kogi,13261,2024-02-21
NG,Bugana,7.93,7.52,312.76,312.76,312.76,1005,30,1005,992,1.9,29,2024-02-21 05:46:26,2024-02-21 17:41:07,3600,46,Clouds,Kogi,11026,2024-02-21
NG,Lokoja,7.8,6.74,313.58,313.58,313.58,1006,30,1006,999,1.35,210,2024-02-21 05:49:28,2024-02-21 17:44:21,3600,30,Clouds,Kogi,53881,2024-02-21
NG,Igarra,7.45,6.11,311.35,311.35,311.35,1006,30,1006,966,1.0,239,2024-02-21 05:51:43,2024-02-21 17:47:08,3600,72,Clouds,Kogi,15817,2024-02-21
NG,Dekina,7.67,7.28,311.39,311.39,311.39,1006,30,1006,971,1.34,259,2024-02-21 05:47:12,2024-02-21 17:42:17,3600,42,Clouds,Kogi,13261,2024-02-21
NG,Abocho,7.52,7.03,310.73,310.73,310.73,1006,33,1006,969,1.74,218,2024-02-21 05:48:05,2024-02-21 17:43:24,3600,42,Clouds,Kogi,13261,2024-02-21
NG,Dekina,7.87,7.02,313.44,313.44,313.44,1006,30,1006,1001,1.16,218,2024-02-21 05:48:24,2024-02-21 17:43:10,3600,39,Clouds,Kogi,7834,2024-02-21
NG,Ogaminana,7.48,6.15,311.65,311.65,311.65,1006,30,1006,968,0.94,248,2024-02-21 05:51:35,2024-02-21 17:46:57,3600,69,Clouds,Kogi,19147,2024-02-21
NG,Ohunene,7.48,6.8,312.57,312.57,312.57,1006,32,1006,990,1.44,191,2024-02-21 05:48:59,2024-02-21 17:44:21,3600,27,Clouds,Kogi,9384,2024-02-21
NG,Bugana,8.0,7.48,312.48,312.48,312.48,1005,30,1005,992,2.03,19,2024-02-21 05:46:39,2024-02-21 17:41:14,3600,47,Clouds,Kogi,8927,2024-02-21
NG,Igarra,7.36,6.27,310.04,310.04,310.04,1006,33,1006,957,1.37,228,2024-02-21 05:51:00,2024-02-21 17:46:34,3600,66,Clouds,Kogi,15540,2024-02-21
NG,Isanlu-Itedoijowa,8.1,5.89,312.42,312.42,312.42,1006,24,1006,973,0.81,321,2024-02-21 05:53:05,2024-02-21 17:47:31,3600,85,Clouds,Kogi,5960,2024-02-21
NG,Dekina,7.85,6.94,313.45,313.45,313.45,1006,30,1006,1001,1.26,217,2024-02-21 05:48:42,2024-02-21 17:43:30,3600,38,Clouds,Kogi,8574,2024-02-21
NG,Ohunene,7.49,6.55,313.31,313.31,313.31,1006,30,1006,985,0.83,164,2024-02-21 05:49:59,2024-02-21 17:45:21,3600,43,Clouds,Kogi,8046,2024-02-21
NG,Dekina,7.87,7.08,313.37,313.37,313.37,1006,30,1006,999,1.01,234,2024-02-21 05:48:09,2024-02-21 17:42:56,3600,39,Clouds,Kogi,8970,2024-02-21
NG,Idah,7.09,6.84,312.59,312.59,312.59,1006,33,1006,999,1.38,184,2024-02-21 05:48:31,2024-02-21 17:44:29,3600,48,Clouds,Kogi,8642,2024-02-21
NG,Lokoja,7.82,6.77,313.7,313.7,313.7,1006,30,1006,1001,1.36,212,2024-02-21 05:49:21,2024-02-21 17:44:13,3600,31,Clouds,Kogi,46326,2024-02-21
NG,Bugana,7.92,7.46,312.93,312.93,312.93,1005,30,1005,993,1.67,23,2024-02-21 05:46:40,2024-02-21 17:41:22,3600,46,Clouds,Kogi,11016,2024-02-21
NG,Idah,6.92,6.8,312.67,312.67,312.67,1006,33,1006,1002,1.23,170,2024-02-21 05:48:33,2024-02-21 17:44:47,3600,52,Clouds,Kogi,8642,2024-02-21
NG,Dekina,7.76,6.92,312.73,312.73,312.73,1006,31,1006,994,1.32,228,2024-02-21 05:48:43,2024-02-21 17:43:39,3600,36,Rain,Kogi,9238,2024-02-21
NG,Bugana,7.99,7.31,313.67,313.67,313.67,1005,29,1005,998,0.94,350,2024-02-21 05:47:20,2024-02-21 17:41:55,3600,44,Clouds,Kogi,7186,2024-02-21
